Record,Type,Subpopulation,Indicator,Metric Category,Category,NResp,Estimate.P,StdError.P,LCB95Pct.P,UCB95Pct.P,Estimate.U,StdError.U,LCB95Pct.U,UCB95Pct.U
7356,WSA9_Ecoregions,TPL,Total_Mercury_Top,Human Use,Total,150,100,0,100,100,15108.13617,2270.574627,10657.89168,19558.38066
7357,WSA9_Ecoregions,UMW,Total_Mercury_Top,Human Use,Low,19,9.632633648,3.960409053,1.870374541,17.39489276,2534.014837,1069.348203,438.1308725,4629.898801
7358,WSA9_Ecoregions,UMW,Total_Mercury_Top,Human Use,Medium,78,47.78827507,6.692712964,34.6707987,60.90575143,12571.45268,1510.557237,9610.814896,15532.09046
7359,WSA9_Ecoregions,UMW,Total_Mercury_Top,Human Use,High,28,27.1700618,7.310892087,12.84097662,41.49914699,7147.509419,2476.263556,2294.122032,12000.8968
7360,WSA9_Ecoregions,UMW,Total_Mercury_Top,Human Use,Not Assessed,20,15.40902948,5.560612334,4.510429576,26.30762939,4053.586045,1626.213865,866.2654383,7240.906652
7361,WSA9_Ecoregions,UMW,Total_Mercury_Top,Human Use,Total,145,100,0,100,100,26306.56298,3334.900442,19770.27822,32842.84773
7362,WSA9_Ecoregions,WMT,Total_Mercury_Top,Human Use,Low,32,10.29599401,3.157145123,4.108103275,16.48388474,835.2088361,224.2283727,395.7293014,1274.688371
7363,WSA9_Ecoregions,WMT,Total_Mercury_Top,Human Use,Medium,116,58.78939181,9.878460039,39.42796591,78.15081771,4768.982914,566.8447557,3657.987608,5879.97822
7364,WSA9_Ecoregions,WMT,Total_Mercury_Top,Human Use,High,13,26.92682205,11.41746913,4.548993756,49.30465034,2184.298056,1239.891593,0,4614.440924
7365,WSA9_Ecoregions,WMT,Total_Mercury_Top,Human Use,Not Assessed,8,3.987792135,1.894990455,0.273679092,7.701905178,323.4888467,147.7167115,33.96941231,613.0082811
7366,WSA9_Ecoregions,WMT,Total_Mercury_Top,Human Use,Total,169,100,0,100,100,8111.978653,1335.563532,5494.322232,10729.63507
7367,WSA9_Ecoregions,XER,Total_Mercury_Top,Human Use,Low,58,65.26172623,7.229528069,51.09211159,79.43134087,1422.384274,344.8114873,746.5661778,2098.202371
7368,WSA9_Ecoregions,XER,Total_Mercury_Top,Human Use,Medium,31,31.18082142,6.999659591,17.46174072,44.89990213,679.5883685,134.2451513,416.4727067,942.7040302
7369,WSA9_Ecoregions,XER,Total_Mercury_Top,Human Use,High,2,1.063971387,0.887825018,0,2.804076447,23.18933709,18.66430308,0,59.77069892
7370,WSA9_Ecoregions,XER,Total_Mercury_Top,Human Use,Not Assessed,3,2.493480957,1.467358485,0,5.36945074,54.34560663,30.76639946,0,114.6466415
7371,WSA9_Ecoregions,XER,Total_Mercury_Top,Human Use,Total,94,100,0,100,100,2179.507587,348.979118,1495.521084,2863.494089
7372,WSA9_by_Lake_Origin,CPL_MAN_MADE,Total_Mercury_Top,Human Use,Low,17,6.198928089,2.0326339,2.215038851,10.18281733,1139.311641,332.5959711,487.4355157,1791.187765
7373,WSA9_by_Lake_Origin,CPL_MAN_MADE,Total_Mercury_Top,Human Use,Medium,71,87.90107414,2.994627814,82.03171147,93.7704368,16155.48939,2765.80306,10734.61501,21576.36378
7374,WSA9_by_Lake_Origin,CPL_MAN_MADE,Total_Mercury_Top,Human Use,High,9,5.348509221,2.041387081,1.347464065,9.349554378,983.0116963,332.5671765,331.1920078,1634.831385
7375,WSA9_by_Lake_Origin,CPL_MAN_MADE,Total_Mercury_Top,Human Use,Not Assessed,1,0.551488555,0.478432818,0,1.489199647,101.3590287,85.20235216,0,268.3525703
7376,WSA9_by_Lake_Origin,CPL_MAN_MADE,Total_Mercury_Top,Human Use,Total,98,100,0,100,100,18379.17176,2690.975356,13104.95698,23653.38654
7377,WSA9_by_Lake_Origin,CPL_NATURAL,Total_Mercury_Top,Human Use,Low,6,8.650338888,4.032181174,0.747409007,16.55326877,566.5273891,204.2780697,166.1497296,966.9050486
7378,WSA9_by_Lake_Origin,CPL_NATURAL,Total_Mercury_Top,Human Use,Medium,12,36.45325111,12.25471417,12.4344527,60.47204952,2387.393771,942.7937579,539.5519606,4235.235581
7379,WSA9_by_Lake_Origin,CPL_NATURAL,Total_Mercury_Top,Human Use,High,10,54.89641,13.05937226,29.30051071,80.49230929,3595.271842,1341.716228,965.5563574,6224.987327
7380,WSA9_by_Lake_Origin,CPL_NATURAL,Total_Mercury_Top,Human Use,Total,28,100,0,100,100,6549.193002,1514.696002,3580.44339,9517.942614
7381,WSA9_by_Lake_Origin,NAP_MAN_MADE,Total_Mercury_Top,Human Use,Medium,13,38.64155439,8.932234863,21.13469575,56.14841302,1526.820024,418.8406164,705.9075006,2347.732548
7382,WSA9_by_Lake_Origin,NAP_MAN_MADE,Total_Mercury_Top,Human Use,High,20,59.91186858,8.939457305,42.39085422,77.43288294,2367.260895,600.8966802,1189.525043,3544.996747
7383,WSA9_by_Lake_Origin,NAP_MAN_MADE,Total_Mercury_Top,Human Use,Not Assessed,1,1.446577037,1.390410599,0,4.171731735,57.15771068,52.77897107,0,160.6025931
7384,WSA9_by_Lake_Origin,NAP_MAN_MADE,Total_Mercury_Top,Human Use,Total,34,100,0,100,100,3951.23863,714.1339428,2551.561822,5350.915438
7385,WSA9_by_Lake_Origin,NAP_NATURAL,Total_Mercury_Top,Human Use,Low,1,1.313285575,1.197649706,0,3.660635865,153.4282288,133.4989265,0,415.0813168
7386,WSA9_by_Lake_Origin,NAP_NATURAL,Total_Mercury_Top,Human Use,Medium,22,37.88421166,14.14574643,10.15905813,65.60936519,4425.928074,1712.190113,1070.097118,7781.75903
7387,WSA9_by_Lake_Origin,NAP_NATURAL,Total_Mercury_Top,Human Use,High,42,60.80250277,14.28379117,32.8067865,88.79821903,7103.420982,3122.456132,983.5194199,13223.32254
7388,WSA9_by_Lake_Origin,NAP_NATURAL,Total_Mercury_Top,Human Use,Total,65,100,0,100,100,11682.77729,3442.475117,4935.650039,18429.90453
7389,WSA9_by_Lake_Origin,NPL_MAN_MADE,Total_Mercury_Top,Human Use,Low,20,39.78779718,10.11697915,19.9588824,59.61671195,505.9516292,134.7615412,241.823862,770.0793964
7390,WSA9_by_Lake_Origin,NPL_MAN_MADE,Total_Mercury_Top,Human Use,Medium,13,60.01938155,10.12304017,40.17858739,79.8601757,763.2215411,218.5653389,334.8413485,1191.601734
7391,WSA9_by_Lake_Origin,NPL_MAN_MADE,Total_Mercury_Top,Human Use,Not Assessed,1,0.192821276,0.170414974,0,0.526828486,2.451963807,2.103768474,0,6.575274248
7392,WSA9_by_Lake_Origin,NPL_MAN_MADE,Total_Mercury_Top,Human Use,Total,34,100,0,100,100,1271.625134,236.4092901,808.2714399,1734.978828
7393,WSA9_by_Lake_Origin,NPL_NATURAL,Total_Mercury_Top,Human Use,Low,25,48.20331647,11.86131728,24.95556179,71.45107115,708.0342936,226.9657102,263.1896758,1152.878911
7394,WSA9_by_Lake_Origin,NPL_NATURAL,Total_Mercury_Top,Human Use,Medium,17,51.79668353,11.86131728,28.54892885,75.04443821,760.8154566,222.2797888,325.1550762,1196.475837
7395,WSA9_by_Lake_Origin,NPL_NATURAL,Total_Mercury_Top,Human Use,Total,42,100,0,100,100,1468.84975,284.0451386,912.1315085,2025.567992
7396,WSA9_by_Lake_Origin,SAP_MAN_MADE,Total_Mercury_Top,Human Use,Low,9,12.04378371,5.714184907,0.84418709,23.24338033,1091.425112,526.3478846,59.80221451,2123.048009
7397,WSA9_by_Lake_Origin,SAP_MAN_MADE,Total_Mercury_Top,Human Use,Medium,73,85.06496752,6.023399596,73.25932125,96.8706138,7708.710479,1449.871846,4867.013879,10550.40708
7398,WSA9_by_Lake_Origin,SAP_MAN_MADE,Total_Mercury_Top,Human Use,High,1,1.690962233,1.484534641,0,4.600596663,153.237445,130.9491108,0,409.8929861
7399,WSA9_by_Lake_Origin,SAP_MAN_MADE,Total_Mercury_Top,Human Use,Not Assessed,5,1.200286534,0.541044422,0.139858953,2.260714116,108.771703,44.08679866,22.36316546,195.1802406
7400,WSA9_by_Lake_Origin,SAP_MAN_MADE,Total_Mercury_Top,Human Use,Total,88,100,0,100,100,9062.144738,1449.216221,6221.733139,11902.55634
7401,WSA9_by_Lake_Origin,SPL_MAN_MADE,Total_Mercury_Top,Human Use,Low,60,86.84389847,5.031659145,76.98202776,96.70576918,6057.459887,1861.399137,2409.184619,9705.735155
7402,WSA9_by_Lake_Origin,SPL_MAN_MADE,Total_Mercury_Top,Human Use,Medium,14,12.02982487,4.813061202,2.596398259,21.46325148,839.0938555,269.5264304,310.831759,1367.355952
7403,WSA9_by_Lake_Origin,SPL_MAN_MADE,Total_Mercury_Top,Human Use,High,1,0.489266101,0.430841283,0,1.333699498,34.12686248,28.64178585,0,90.26373119
7404,WSA9_by_Lake_Origin,SPL_MAN_MADE,Total_Mercury_Top,Human Use,Not Assessed,1,0.637010559,0.565579204,0,1.74552543,44.43220513,37.45881618,0,117.8501358
7405,WSA9_by_Lake_Origin,SPL_MAN_MADE,Total_Mercury_Top,Human Use,Total,76,100,0,100,100,6975.11281,1863.838544,3322.056391,10628.16923
7406,WSA9_by_Lake_Origin,SPL_NATURAL,Total_Mercury_Top,Human Use,Low,7,62.60357406,12.52542902,38.05418429,87.15296383,475.1599251,228.0946119,28.10270076,922.2171494
7407,WSA9_by_Lake_Origin,SPL_NATURAL,Total_Mercury_Top,Human Use,Medium,7,37.39642594,12.52542902,12.84703617,61.94581571,283.8381548,60.14679118,165.9526103,401.7236993
7408,WSA9_by_Lake_Origin,SPL_NATURAL,Total_Mercury_Top,Human Use,Total,14,100,0,100,100,758.9980799,232.7552849,302.8061042,1215.190056
7409,WSA9_by_Lake_Origin,TPL_MAN_MADE,Total_Mercury_Top,Human Use,Low,34,49.27714054,9.771457808,30.12543516,68.42884592,4043.453405,1127.395157,1833.799502,6253.107308
7410,WSA9_by_Lake_Origin,TPL_MAN_MADE,Total_Mercury_Top,Human Use,Medium,44,48.86917411,9.765650963,29.72884993,68.00949828,4009.977573,1051.59539,1948.888482,6071.066665
7411,WSA9_by_Lake_Origin,TPL_MAN_MADE,Total_Mercury_Top,Human Use,High,1,0.155828783,0.133606045,0,0.417691819,12.78658655,10.70814002,0,33.77415532
7412,WSA9_by_Lake_Origin,TPL_MAN_MADE,Total_Mercury_Top,Human Use,Not Assessed,4,1.697856572,0.920603829,0,3.502206921,139.3182287,70.4779941,1.183898569,277.4525588
7413,WSA9_by_Lake_Origin,TPL_MAN_MADE,Total_Mercury_Top,Human Use,Total,83,100,0,100,100,8205.535794,1475.311273,5313.978833,11097.09275
7414,WSA9_by_Lake_Origin,TPL_NATURAL,Total_Mercury_Top,Human Use,Low,12,35.26696325,16.14143733,3.630327422,66.90359908,2434.337538,1636.858783,0,5642.5218
7415,WSA9_by_Lake_Origin,TPL_NATURAL,Total_Mercury_Top,Human Use,Medium,44,61.10149019,15.48316612,30.75504222,91.44793816,4217.591692,776.8727878,2694.949007,5740.234377
7416,WSA9_by_Lake_Origin,TPL_NATURAL,Total_Mercury_Top,Human Use,Not Assessed,11,3.63154656,1.426142056,0.836359494,6.426733626,250.6711465,72.03593793,109.4833026,391.8589904
7417,WSA9_by_Lake_Origin,TPL_NATURAL,Total_Mercury_Top,Human Use,Total,67,100,0,100,100,6902.600376,1752.614761,3467.538566,10337.66219
7418,WSA9_by_Lake_Origin,UMW_MAN_MADE,Total_Mercury_Top,Human Use,Medium,8,86.31479856,7.1571837,72.28697628,100,780.2817138,273.8872631,243.4725424,1317.090885
7419,WSA9_by_Lake_Origin,UMW_MAN_MADE,Total_Mercury_Top,Human Use,Not Assessed,5,13.68520144,7.1571837,0,27.71302372,123.7135765,56.0562002,13.84544302,233.58171
7420,WSA9_by_Lake_Origin,UMW_MAN_MADE,Total_Mercury_Top,Human Use,Total,13,100,0,100,100,903.9952904,272.8188302,369.2802089,1438.710372
7421,WSA9_by_Lake_Origin,UMW_NATURAL,Total_Mercury_Top,Human Use,Low,19,9.97542795,4.101360727,1.936908638,18.01394726,2534.014837,1068.753131,439.2971913,4628.732483
7422,WSA9_by_Lake_Origin,UMW_NATURAL,Total_Mercury_Top,Human Use,Medium,70,46.4172406,6.78982602,33.10942614,59.72505506,11791.17096,1484.171802,8882.247683,14700.09424
7423,WSA9_by_Lake_Origin,UMW_NATURAL,Total_Mercury_Top,Human Use,High,28,28.1369565,7.501932812,13.43343837,42.84047462,7147.509419,2473.901053,2298.752453,11996.26638
7424,WSA9_by_Lake_Origin,UMW_NATURAL,Total_Mercury_Top,Human Use,Not Assessed,15,15.47037495,5.758148227,4.184611809,26.7561381,3929.872468,1627.096009,740.8228919,7118.922045
7425,WSA9_by_Lake_Origin,UMW_NATURAL,Total_Mercury_Top,Human Use,Total,132,100,0,100,100,25402.56769,3321.628318,18892.29581,31912.83956
7426,WSA9_by_Lake_Origin,WMT_MAN_MADE,Total_Mercury_Top,Human Use,Low,21,13.79280176,5.720804207,2.580231555,25.00537197,278.841745,117.9618863,47.64069626,510.0427937
7427,WSA9_by_Lake_Origin,WMT_MAN_MADE,Total_Mercury_Top,Human Use,Medium,50,83.2109845,5.998578576,71.45398653,94.96798246,1682.232262,360.3545614,975.9503003,2388.514224
7428,WSA9_by_Lake_Origin,WMT_MAN_MADE,Total_Mercury_Top,Human Use,High,2,0.99448634,0.715727404,0,2.397286275,20.10500194,13.98994126,0,47.52478295
7429,WSA9_by_Lake_Origin,WMT_MAN_MADE,Total_Mercury_Top,Human Use,Not Assessed,3,2.001727401,1.308340045,0,4.566026769,40.46785931,24.1823359,0,87.86436674
7430,WSA9_by_Lake_Origin,WMT_MAN_MADE,Total_Mercury_Top,Human Use,Total,76,100,0,100,100,2021.646869,367.6709276,1301.025092,2742.268645
7431,WSA9_by_Lake_Origin,WMT_NATURAL,Total_Mercury_Top,Human Use,Low,11,9.135250934,3.374375632,2.521596224,15.74890564,556.3670912,179.3017282,204.9421615,907.7920209
7432,WSA9_by_Lake_Origin,WMT_NATURAL,Total_Mercury_Top,Human Use,Medium,66,50.68279957,11.23643673,28.65978827,72.70581087,3086.750651,408.0385681,2287.009754,3886.491549
7433,WSA9_by_Lake_Origin,WMT_NATURAL,Total_Mercury_Top,Human Use,High,11,35.53489581,13.48863241,9.097662092,61.97212954,2164.193054,1236.481912,0,4587.65307
7434,WSA9_by_Lake_Origin,WMT_NATURAL,Total_Mercury_Top,Human Use,Not Assessed,5,4.647053681,2.494255968,0,9.535705547,283.0209874,144.1058938,0.578625601,565.4633492
7435,WSA9_by_Lake_Origin,WMT_NATURAL,Total_Mercury_Top,Human Use,Total,93,100,0,100,100,6090.331784,1283.634646,3574.45411,8606.209459
7436,WSA9_by_Lake_Origin,XER_MAN_MADE,Total_Mercury_Top,Human Use,Low,43,61.70536812,9.222943133,43.62873175,79.78200449,1132.549469,341.4314974,463.3560312,1801.742907
7437,WSA9_by_Lake_Origin,XER_MAN_MADE,Total_Mercury_Top,Human Use,Medium,27,35.02093514,8.954323148,17.47078427,52.57108602,642.7794326,135.0484327,378.0893683,907.469497
7438,WSA9_by_Lake_Origin,XER_MAN_MADE,Total_Mercury_Top,Human Use,High,2,1.263438481,1.049514338,0,3.320448785,23.18933709,18.4701197,0,59.3901065
7439,WSA9_by_Lake_Origin,XER_MAN_MADE,Total_Mercury_Top,Human Use,Not Assessed,2,2.010258254,1.542017004,0,5.032556046,36.89657786,27.38155552,0,90.56344053
7440,WSA9_by_Lake_Origin,XER_MAN_MADE,Total_Mercury_Top,Human Use,Total,74,100,0,100,100,1835.414817,335.4335729,1177.977095,2492.852539
7441,WSA9_by_Lake_Origin,XER_NATURAL,Total_Mercury_Top,Human Use,Low,15,84.23158828,7.880660449,68.78577763,99.67739894,289.8348051,82.90701851,127.3400347,452.3295754
7442,WSA9_by_Lake_Origin,XER_NATURAL,Total_Mercury_Top,Human Use,Medium,4,10.69738718,6.165663827,0,22.78186622,36.80893584,19.11104284,0,74.2658915
7443,WSA9_by_Lake_Origin,XER_NATURAL,Total_Mercury_Top,Human Use,Not Assessed,1,5.071024534,4.518295447,0,13.92672088,17.44902877,14.86568594,0,46.58523781
7444,WSA9_by_Lake_Origin,XER_NATURAL,Total_Mercury_Top,Human Use,Total,20,100,0,100,100,344.0927697,78.00831767,191.1992765,496.9862628
7445,Std_Fed_Regions,Region_1,Total_Mercury_Top,Human Use,Low,1,3.574988154,3.120902442,0,9.69184454,278.6814017,237.3535652,0,743.8858412
7446,Std_Fed_Regions,Region_1,Total_Mercury_Top,Human Use,Medium,21,27.36375904,5.575314595,16.43634323,38.29117485,2133.089788,479.3157324,1193.648216,3072.531361
7447,Std_Fed_Regions,Region_1,Total_Mercury_Top,Human Use,High,51,68.32802075,6.595090678,55.40188054,81.25416095,5326.380893,710.999889,3932.846718,6719.915069
7448,Std_Fed_Regions,Region_1,Total_Mercury_Top,Human Use,Not Assessed,1,0.733232061,0.654047589,0,2.015141781,57.15771068,50.25525976,0,155.6562098
7449,Std_Fed_Regions,Region_1,Total_Mercury_Top,Human Use,Total,74,100,0,100,100,7795.309794,642.2766359,6536.470719,9054.148869
7450,Std_Fed_Regions,Region_10,Total_Mercury_Top,Human Use,Low,28,22.4309596,6.382113626,9.922246743,34.93967245,764.9212785,203.3320674,366.3977496,1163.444807
7451,Std_Fed_Regions,Region_10,Total_Mercury_Top,Human Use,Medium,61,46.23236057,9.422814123,27.76398425,64.70073688,1576.576169,216.8228087,1151.611273,2001.541065
7452,Std_Fed_Regions,Region_10,Total_Mercury_Top,Human Use,High,6,23.18767768,12.92061309,0,48.51161399,790.7262273,562.2024234,0,1892.622729
7453,Std_Fed_Regions,Region_10,Total_Mercury_Top,Human Use,Not Assessed,5,8.14900216,4.744180601,0,17.44742527,277.8902581,164.3823593,0,600.073762
7454,Std_Fed_Regions,Region_10,Total_Mercury_Top,Human Use,Total,100,100,0,100,100,3410.113933,622.7215268,2189.602168,4630.625698
7455,Std_Fed_Regions,Region_2,Total_Mercury_Top,Human Use,Low,1,1.752608993,1.649818573,0,4.986193978,153.4282288,129.6789211,0,407.5942437
7456,Std_Fed_Regions,Region_2,Total_Mercury_Top,Human Use,Medium,8,38.87461107,18.4196041,2.772850417,74.97637172,3403.190756,1561.828613,342.0629252,6464.318586
7457,Std_Fed_Regions,Region_2,Total_Mercury_Top,Human Use,High,11,59.37277994,18.61577716,22.88652716,95.85903271,5197.657038,3197.787321,0,11465.20502
7458,Std_Fed_Regions,Region_2,Total_Mercury_Top,Human Use,Total,20,100,0,100,100,8754.276022,3479.290202,1934.992535,15573.55951
7459,Std_Fed_Regions,Region_3,Total_Mercury_Top,Human Use,Low,8,13.57624115,8.101492782,0,29.45487522,815.2651415,502.2662805,0,1799.688962
7460,Std_Fed_Regions,Region_3,Total_Mercury_Top,Human Use,Medium,43,79.79645108,8.416591294,63.30023527,96.29266689,4791.846601,1104.300739,2627.456925,6956.236277
7461,Std_Fed_Regions,Region_3,Total_Mercury_Top,Human Use,High,6,5.484542415,1.88081333,1.798216026,9.170868805,329.3515636,94.3238248,144.4802641,514.2228631
7462,Std_Fed_Regions,Region_3,Total_Mercury_Top,Human Use,Not Assessed,3,1.142765358,0.666893969,0,2.449853519,68.62405813,37.5463549,0,142.2135615
7463,Std_Fed_Regions,Region_3,Total_Mercury_Top,Human Use,Total,60,100,0,100,100,6005.087364,1111.561477,3826.466902,8183.707826
7464,Std_Fed_Regions,Region_4,Total_Mercury_Top,Human Use,Low,10,7.038576461,2.607798782,1.927384769,12.14976815,1113.024164,375.6746942,376.7152939,1849.333035
7465,Std_Fed_Regions,Region_4,Total_Mercury_Top,Human Use,Medium,67,72.51212471,7.075467272,58.64446369,86.37978574,11466.48722,1929.713541,7684.318176,15248.65626
7466,Std_Fed_Regions,Region_4,Total_Mercury_Top,Human Use,High,11,19.71387923,7.132011987,5.735392601,33.69236587,3117.395127,1291.467084,586.1661554,5648.624099
7467,Std_Fed_Regions,Region_4,Total_Mercury_Top,Human Use,Not Assessed,2,0.735419592,0.588958655,0,1.889757345,116.2933701,90.28653293,0,293.2517229
7468,Std_Fed_Regions,Region_4,Total_Mercury_Top,Human Use,Total,90,100,0,100,100,15813.19988,2221.624281,11458.8963,20167.50346
7469,Std_Fed_Regions,Region_5,Total_Mercury_Top,Human Use,Low,32,12.64696011,3.989143509,4.8283825,20.46553771,4215.424836,1409.119308,1453.601742,6977.24793
7470,Std_Fed_Regions,Region_5,Total_Mercury_Top,Human Use,Medium,138,52.7536364,5.963842268,41.06472035,64.44255246,17583.5922,1943.210055,13774.97048,21392.21392
7471,Std_Fed_Regions,Region_5,Total_Mercury_Top,Human Use,High,30,21.53291151,6.121773505,9.534455923,33.53136711,7177.248068,2476.268736,2323.850529,12030.64561
7472,Std_Fed_Regions,Region_5,Total_Mercury_Top,Human Use,Not Assessed,32,13.06649198,4.230012526,4.775819771,21.35716418,4355.261211,1526.734101,1362.91736,7347.605063
7473,Std_Fed_Regions,Region_5,Total_Mercury_Top,Human Use,Total,232,100,0,100,100,33331.52632,3626.960611,26222.81415,40440.23849
7474,Std_Fed_Regions,Region_6,Total_Mercury_Top,Human Use,Low,63,40.05840831,10.08336846,20.29536929,59.82144733,6091.066522,1833.804164,2496.876405,9685.256638
7475,Std_Fed_Regions,Region_6,Total_Mercury_Top,Human Use,Medium,47,58.53113695,10.30797328,38.32788056,78.73439333,8899.930471,2674.975869,3657.074107,14142.78683
7476,Std_Fed_Regions,Region_6,Total_Mercury_Top,Human Use,High,2,1.410454741,1.011822671,0,3.393590736,214.4661762,139.6550999,0,488.1851421
7477,Std_Fed_Regions,Region_6,Total_Mercury_Top,Human Use,Total,112,100,0,100,100,15205.46317,3202.960419,8927.776104,21483.15023
7478,Std_Fed_Regions,Region_7,Total_Mercury_Top,Human Use,Low,45,50.78800829,8.978264923,33.1909324,68.38508419,3194.363986,733.0239316,1757.663481,4631.064492
7479,Std_Fed_Regions,Region_7,Total_Mercury_Top,Human Use,Medium,28,47.78421112,9.040562325,30.06503457,65.50338768,3005.437076,806.2452004,1425.22552,4585.648632
7480,Std_Fed_Regions,Region_7,Total_Mercury_Top,Human Use,Not Assessed,3,1.427780582,0.818075214,0,3.031178539,89.80172733,47.7984195,0,183.4849081
7481,Std_Fed_Regions,Region_7,Total_Mercury_Top,Human Use,Total,76,100,0,100,100,6289.60279,1043.268512,4244.83408,8334.371499
7482,Std_Fed_Regions,Region_8,Total_Mercury_Top,Human Use,Low,94,34.84489648,9.13875253,16.93327066,52.7565223,4625.252685,1695.608281,1301.921523,7948.583848
7483,Std_Fed_Regions,Region_8,Total_Mercury_Top,Human Use,Medium,103,53.81667713,8.797011648,36.57485112,71.05850313,7143.534794,733.6856402,5705.537363,8581.532224
7484,Std_Fed_Regions,Region_8,Total_Mercury_Top,Human Use,High,7,10.6258504,7.492419376,0,25.31072253,1410.457429,1088.510014,0,3543.897852
7485,Std_Fed_Regions,Region_8,Total_Mercury_Top,Human Use,Not Assessed,4,0.712575996,0.44559106,0,1.585918425,94.58613378,56.62722022,0,205.5734459
7486,Std_Fed_Regions,Region_8,Total_Mercury_Top,Human Use,Total,208,100,0,100,100,13273.83104,2072.681902,9211.449163,17336.21292
7487,Std_Fed_Regions,Region_9,Total_Mercury_Top,Human Use,Low,19,37.55696109,10.18060797,17.60333613,57.51058606,728.7389065,278.3779296,183.1281904,1274.349623
7488,Std_Fed_Regions,Region_9,Total_Mercury_Top,Human Use,Medium,39,56.44421241,9.897993658,37.04450132,75.8439235,1095.2189,202.0496426,699.2088779,1491.228923
7489,Std_Fed_Regions,Region_9,Total_Mercury_Top,Human Use,High,3,2.083668726,1.263634759,0,4.560347343,40.43059994,23.08019809,0,85.66695696
7490,Std_Fed_Regions,Region_9,Total_Mercury_Top,Human Use,Not Assessed,5,3.915157774,1.90594619,0.179571885,7.650743662,75.9680153,34.63329599,8.088002485,143.8480281
7491,Std_Fed_Regions,Region_9,Total_Mercury_Top,Human Use,Total,66,100,0,100,100,1940.356422,319.1098878,1314.912535,2565.800309
7492,Major_Basins,Arkansas-White-Red Region,Total_Mercury_Top,Human Use,Low,41,60.56465076,11.1767207,38.65868071,82.4706208,4040.919932,1607.556897,890.1663105,7191.673553
7493,Major_Basins,Arkansas-White-Red Region,Total_Mercury_Top,Human Use,Medium,20,36.6634562,10.94678992,15.20814222,58.11877019,2446.213907,643.8845961,1184.223288,3708.204525
7494,Major_Basins,Arkansas-White-Red Region,Total_Mercury_Top,Human Use,High,1,2.105950376,1.948817467,0,5.925562425,140.5106237,124.251493,0,384.0390749
7495,Major_Basins,Arkansas-White-Red Region,Total_Mercury_Top,Human Use,Not Assessed,1,0.665942664,0.587131222,0,1.816698714,44.43220513,37.54816466,0,118.0252556
7496,Major_Basins,Arkansas-White-Red Region,Total_Mercury_Top,Human Use,Total,63,100,0,100,100,6672.076668,1713.492676,3313.692735,10030.4606
7497,Major_Basins,California Region,Total_Mercury_Top,Human Use,Low,10,38.78583865,10.55097667,18.10630437,59.46537293,682.7580537,262.739843,167.7974241,1197.718683
7498,Major_Basins,California Region,Total_Mercury_Top,Human Use,Medium,23,57.21724262,10.42429074,36.7860082,77.64847704,1007.211255,190.4621545,633.9122913,1380.510218
7499,Major_Basins,California Region,Total_Mercury_Top,Human Use,High,1,1.186166431,1.085669602,0,3.314039751,20.88042214,18.43927111,0,57.02072942
7500,Major_Basins,California Region,Total_Mercury_Top,Human Use,Not Assessed,2,2.810752299,1.83352214,0,6.404389659,49.47846523,30.92693188,0,110.0941379
7501,Major_Basins,California Region,Total_Mercury_Top,Human Use,Total,36,100,0,100,100,1760.328196,297.3729654,1177.487894,2343.168498
7502,Major_Basins,Great Basin Region,Total_Mercury_Top,Human Use,Low,21,47.45020323,8.443380993,30.90148058,63.99892589,113.5059133,27.71742165,59.18076515,167.8310615
7503,Major_Basins,Great Basin Region,Total_Mercury_Top,Human Use,Medium,16,24.67716216,6.860688766,11.23045927,38.12386505,59.03038636,15.02479216,29.58233485,88.47843786
7504,Major_Basins,Great Basin Region,Total_Mercury_Top,Human Use,High,5,18.63040005,6.932996633,5.041976339,32.21882375,44.56589074,17.01370122,11.21964911,77.91213237
7505,Major_Basins,Great Basin Region,Total_Mercury_Top,Human Use,Not Assessed,2,9.242234557,6.11719609,0,21.23171858,22.10840424,15.28650592,0,52.06940529
7506,Major_Basins,Great Basin Region,Total_Mercury_Top,Human Use,Total,44,100,0,100,100,239.2105947,29.52422569,181.3441756,297.0770137
7507,Major_Basins,Great Lakes Region,Total_Mercury_Top,Human Use,Low,10,4.145673782,1.700163488,0.813414578,7.477932986,592.9348263,207.7093658,185.8319501,1000.037703
7508,Major_Basins,Great Lakes Region,Total_Mercury_Top,Human Use,Medium,46,32.58651776,8.550144586,15.82854231,49.34449321,4660.685395,718.5890764,3252.276685,6069.094104
7509,Major_Basins,Great Lakes Region,Total_Mercury_Top,Human Use,High,23,38.96558643,12.84955838,13.78091479,64.15025808,5573.051436,2675.38647,329.390309,10816.71256
7510,Major_Basins,Great Lakes Region,Total_Mercury_Top,Human Use,Not Assessed,16,24.30222203,10.24836451,4.215796687,44.38864737,3475.82433,1710.926091,122.470812,6829.177848
7511,Major_Basins,Great Lakes Region,Total_Mercury_Top,Human Use,Total,95,100,0,100,100,14302.49599,3084.74899,8256.499065,20348.49291
7512,Major_Basins,Lower Colorado Region,Total_Mercury_Top,Human Use,Low,8,49.87517383,10.86971855,28.57091695,71.17943072,49.66698726,13.87732649,22.46792715,76.86604738
7513,Major_Basins,Lower Colorado Region,Total_Mercury_Top,Human Use,Medium,8,45.72531612,10.02885867,26.06911433,65.38151791,45.53445169,9.725294501,26.47322473,64.59567865
